4312065,36247
4476262,35270
4714909,36318
4228326,48540
4371291,37296
4114345,49029
4339373,35340
4558534,36178
4263875,49727
4538001,49308
4270789,35410
4400764,39880
4437221,36457
4198503,47562
4517608,54756
4253189,34292
4612661,35409
4507970,49727
4612592,36107
4481081,37575
4328268,36457
4494211,37574
4387563,37156
4432961,36667
4537653,49588
4233005,35549
4601068,36387
4224973,49727
4577531,36458
4331411,36388
4925411,35410
4194522,35479
4566147,36318
4178808,48819
4362979,49517
4129710,49517
4455589,38553
4103171,49098
4170287,49588
4280288,52102
4594293,35270
4250116,50355
4282801,35410
4326103,49447
4196338,48609
4641856,37645
4466345,38203
4695353,36737
4228535,48400
4455658,35479
4138091,36317
4247043,50216
4547151,37784
4638154,35340
4316675,36317
4694864,36597
4255285,35340
4464877,52660
4269253,50774
4216592,43790
4610916,37016
4248440,34362
4202694,42463
4459151,35270
4212262,34153
4150104,35410
4409005,50635
4172313,36318
4315417,49727
4293766,36527
4188726,36038
4184116,35898
4403347,35270
4387564,35060
4133900,49098
4274211,35340
4539957,37715
4377227,50146
4443157,35340
4409982,50704
4292091,36527
4377925,50355
4675030,51123
4183208,36527
4612313,48749
4182510,35409
4383932,36527
4459500,51822
4543938,38901
4198713,49308
4704642,35480
4096326,56711
4421437,36457
4461246,37505
4335881,52031
4278751,36388
4570059,39809
4392033,51403
4618389,36317
4171475,35270
4159113,35619
4277634,50495
4669443,35130
4174408,35758
4375970,35968
4215684,49238
4298726,50495
4462503,37505
4105684,49448
4534160,40089
4203043,48610
4231818,35689
4379462,37714
4636687,34152
4309830,35689
4323379,35479
4126427,49587
4290415,50007
4327221,37575
4607913,50076
4191868,35479
4502243,37575
4637037,50984
4605049,50495
4331341,36527
4286922,36458
4310109,49518
4624116,36807
4720148,55105
4303893,36806
4224555,50635
4467462,37504
4265062,50635
4203602,50425
4369056,36527
4579627,50077
4316256,50146
4345170,37714
4216383,49866
4496027,51892
4396783,37645
4176364,35409
4531227,37854
4529341,49238
4741799,36457
4660992,38832
4137113,35549
4249767,50426
4411659,36458
4168542,49168
4421158,36457
4619296,40228
4457824,50844
4308643,49727
4429468,35758
4403976,36806
4388192,50844
4711697,37994
4603792,52311
4770573,36946
4322123,50215
4295932,35688
4603024,35758
4228605,36318
4428631,50635
4611754,38832
4588427,52242
4294885,49866
4304453,35340
4098072,35270
4343773,36388
4404744,50146
4217919,48959
4313322,36526
4435684,51473
4292579,36457
4552738,36318
4213659,49587
4413754,36387
4133551,49936
4266459,35549
4439317,51683
4185792,49936
4162605,50006
4497983,37575
4330224,39880
4131736,35339
4441900,36457
4201228,35270
4503640,56991
4688440,36318
4309342,38692
4234333,48819
4731113,48749
4130199,35130
4237405,49587
4468160,37505
4621182,36457
4200180,49587
4573132,48819
4356205,51124
4545614,52590
4475774,38552
4589335,52870
4398040,37365
4544497,38762
4693887,37644
4271627,36597
4235449,36667
4249488,51542
4436872,37504
4279240,35479
4167075,49099
4270021,36108
4161768,51403
4274560,35340
4481290,37784
4234681,51264
4343355,35339
4552878,37575
4267088,49588
4305360,35131
4178878,35130
4338605,50635
4622020,37574
4631659,35479
4133622,49239
4459221,36596
4487157,38692
4616014,52939
4486250,35410
4522776,50355
4500148,36526
4575996,44838
4202065,49587
4485761,49308
4219806,35689
4560071,37714
4206187,49658
4224974,53010
4446929,52730
4215195,36527
4827773,37575
4184187,35549
4458872,50426
4522567,42534
4138999,49796
4457894,50076
4807031,37365
4685995,50775
4248440,36247
4512231,37504
4129779,49587
4353621,46933
4355436,49796
4156110,35340
4175526,36527
4179926,41905
4164212,48609
4413824,37574
4372269,51613
4154574,49238
4131666,49099
4715608,54756
4565659,34432
4374643,37504
4393710,36596
4440224,36457
4431005,37784
4429608,37574
4540097,51403
4376948,49378
4195501,36038
4541005,35410
4181533,49377
4503430,35340
4138440,35409
4583678,49238
4134669,35340
4945665,40019
4159043,35410
4651145,50635
4295234,49587
4382256,35340
4273583,36387
4543729,36387
4351106,50704
4439736,37645
4677615,51334
4448116,49168
4147660,34362
4365145,48050
4244460,34222
4530320,37505
4623069,35200
4343633,36247
4562586,37505
4158206,35270
4223298,48889
4146332,49448
4138859,49308
4552110,51683
4480453,35200
4190891,35409
4379393,36387
4447977,51962
4333577,49797
4343145,36457
4465297,49378
4597436,36527
4585005,35200
4199272,49517
4570268,49448
4181463,49308
4291812,36387
4327640,50635
4122307,49448
4139418,49588
4214009,35410
4492954,53778
4221551,48819
4612732,38552
4276237,36318
4737538,53009
4379044,37645
4196059,39949
4435196,51054
4587310,37784
4192777,35689
4501754,50425
4149545,49238
4349990,35619
4610287,50984
4582910,53359
4392034,52032
4280847,35340
4330992,35270
4586472,49867
4271558,50635
4653030,35270
4251374,36597
4751367,38692
4426326,36387
4593176,48050
4282243,35549
4642624,49238
4452936,37435
4241666,45537
4300752,35270
4258846,52869
4343774,36387
4550503,50914
4594713,39321
4508529,53149
4442878,59225
4397621,52241
4242085,36387
4542402,51962
4506713,51753
4558256,49029
4146892,35619
4269463,34292
4827634,40019
4125311,49447
4600091,39809
4309831,35339
4322262,50705
4210587,49657
4567336,40019
4256542,36807
4643253,36457
4447418,51263
4839576,35340
4157857,35549
4610427,37435
4535418,37434
4630123,37784
4130548,35200
4521310,49936
4221063,48749
4660713,50286
4548129,52799
4613779,38762
4456358,50985
4531995,36387
4390777,37365
4691723,51613
4254866,50774
4498961,36317
4288390,36038
4156879,49308
4419202,51612
4205977,53080
4226301,48680
4285456,34292
4103800,48679
4173082,34222
4639761,48959
4484923,51473
4537443,36527
4694097,50006
4148708,49098
4156180,48889
4135787,49098
4821069,36457
4506225,35200
4314929,50006
4188168,35200
4151781,49657
4203882,49657
4696821,36247
4561120,49587
4186841,35270
4286923,48610
4162676,37085
4259405,36527
4504339,45118
4701500,50565
4494561,49099
4389170,35759
4665672,36876
4128802,48749
4143679,34711
4332320,50635
4753323,36457
4619157,49727
5135075,40299
4823234,35340
4132853,48191
4385748,34990
4488414,52032
4194034,34501
4539748,36946
4569221,49448
4210307,34851
4264783,39111
4210726,34851
4190752,34711
4487926,36946
8938836,71517
5587576,44977
5522972,68235
4293488,35409
4175735,34222
4146123,49098
4349012,35549
4143539,34083
4628516,52451
4540028,37854
4404745,35410
4382396,52450
4587310,35339
4326313,50216
4741100,50355
4220224,50006
4693468,51822
4307456,36457
4725525,52451
4364028,37575
4681736,36178
4600091,38692
4600231,38552
4855570,38971
4605818,37505
4573063,35549
4368777,51752
4214847,49797
4514186,36597
4522497,52102
4636060,40088
4589196,51682
4221412,35828
4514326,35759
4279031,35270
4304592,50146
4374783,37574
4316815,40019
4127894,49029
4454612,53638
4093463,48889
4164911,49657
4179787,35758
4118257,49168
4205139,35410
4485482,40438
4486040,35689
4417946,36806
4364726,36527
4464529,51403
4132434,35410
4277704,35480
4250396,35340
4280428,53080
4245437,35619
4096885,49587
4491279,37714
5351303,43232
4516910,37854
4746618,35619
4183558,49587
4412218,49937
4106523,49587
4386308,36597
4251513,51054
4114694,49169
4158345,35200
4150732,49307
4562027,37435
4422415,50984
4489043,50705
4439387,51612
4570827,35479
4448815,36458
4360187,49727
4080054,49098
4190472,35759
4253399,50356
4248021,59435
4148358,49448
4416828,50635
4509996,37575
4265203,40159
4522497,37854
4559513,37575
4178599,35619
4153526,35340
4651495,36457
4132505,49517
4215196,35270
4154015,49587
4406911,50984
4828611,40368
4496517,37714
4256333,51194
4309482,36597
4372059,35759
4176434,49168
4447069,36597
4770993,37645
4272327,39950
